"id","default"
83086,0.752451241016388
322623,0.0294720493257046
295605,0.064795546233654
368396,0.148953527212143
49445,0.165975973010063
23942,0.191511809825897
46241,0.374518007040024
360888,0.214685052633286
124782,0.2769975066185
155146,0.0729848816990852
32233,0.0734660401940346
11102,0.0495791584253311
168924,0.380328238010406
233435,0.356770396232605
23158,0.525955021381378
184762,0.942840874195099
310462,0.548622071743011
187267,0.707056403160095
100000,0.295743256807327
221392,0.415980368852615
277067,0.734000086784363
200065,0.3200603723526
135237,0.380164831876755
116511,0.0763773694634438
321082,0.104022942483425
197280,0.853886365890503
270993,0.504359424114227
332062,0.0816265717148781
48694,0.0473127886652946
210971,0.0512220598757267
184802,0.510989785194397
78693,0.130568102002144
198430,0.791708111763
369003,0.0745541825890541
212263,0.638580679893494
81246,0.453580290079117
270473,0.50600266456604
270117,0.620378613471985
350633,0.983070135116577
144242,0.497154951095581
180403,0.719995617866516
206206,0.635382115840912
25999,0.0190566424280405
51920,0.175458759069443
34381,0.0894189551472664
79227,0.0317644141614437
90920,0.291297078132629
167413,0.540265202522278
347787,0.435870289802551
297826,0.722200691699982
173583,0.295859217643738
79843,0.048054251819849
261052,0.0868217572569847
266824,0.135767087340355
144252,0.281219512224197
335493,0.737630367279053
365451,0.0258758515119553
204785,0.00386922736652195
314224,0.752160608768463
357498,0.417337954044342
87067,0.231172978878021
162044,0.756512999534607
10936,0.950701534748077
199313,0.490183651447296
112839,0.352027386426926
295888,0.238265618681908
87438,0.415846884250641
225261,0.699718236923218
204490,0.638765096664429
78924,0.0873477980494499
395831,0.362894177436829
80426,0.621719598770142
291171,0.110763601958752
258444,0.226812407374382
140876,0.630587816238403
222571,0.188388377428055
5820,0.0693842321634293
251139,0.602293372154236
49616,0.414940506219864
273404,0.662456929683685
275213,0.298093765974045
13908,0.504436850547791
323460,0.570790886878967
272962,0.142040580511093
244342,0.890822649002075
199027,0.0547793544828892
295317,0.0173052195459604
241178,0.1198865249753
192906,0.717802941799164
4786,0.079406663775444
107339,0.965817928314209
24854,0.293908953666687
271877,0.0441348366439342
101427,0.0691157653927803
389275,0.385475486516953
11580,0.0874322056770325
176359,0.730630338191986
131994,0.705491065979004
333532,0.202538445591927
301757,0.0487958043813705
348196,0.746949791908264
60797,0.0811094343662262
308127,0.285483479499817
219757,0.472763448953629
166724,0.173255085945129
332661,0.0899514928460121
310805,0.394560992717743
160299,0.275684833526611
311805,0.15459255874157
346633,0.668953895568848
232215,0.417105048894882
100853,0.0700054839253426
376425,0.73579216003418
271891,0.206711634993553
338185,0.0735113471746445
58094,0.703011393547058
277657,0.105329886078835
156049,0.912636697292328
268573,0.444062560796738
215614,0.455834776163101
318421,0.29642054438591
66268,0.211042821407318
36058,0.875402629375458
204900,0.261323601007462
113195,0.0758300870656967
100748,0.167711213231087
288958,0.195752069354057
65812,0.0628201216459274
309391,0.213995784521103
258035,0.74482923746109
270255,0.363568902015686
43859,0.147640436887741
320899,0.10188203305006
34396,0.886023938655853
81120,0.53973001241684
109015,0.0926647633314133
243587,0.445063948631287
202384,0.70138019323349
134890,0.503660440444946
218773,0.0825727730989456
120539,0.0880414992570877
336867,0.860662698745728
345279,0.0588375777006149
11770,0.120631970465183
315069,0.122233510017395
375162,0.0249386597424746
296175,0.031321968883276
289847,0.531615972518921
257948,0.0558644756674767
391212,0.239793732762337
184528,0.149552017450333
329048,0.121841967105865
191568,0.710850596427917
390144,0.648228466510773
118012,0.701781630516052
14925,0.759847342967987
7194,0.372647196054459
88350,0.119089402258396
361017,0.030412582680583
