"id","default"
83086,0.683255851268768
322623,0.0253165457397699
295605,0.0845739021897316
368396,0.213473796844482
49445,0.258039116859436
23942,0.215560644865036
46241,0.320803612470627
360888,0.252689838409424
124782,0.409968137741089
155146,0.173611864447594
32233,0.0711656808853149
11102,0.0334666892886162
168924,0.472582817077637
233435,0.43539947271347
23158,0.646207749843597
184762,0.944407522678375
310462,0.576570630073547
187267,0.75653475522995
100000,0.327772378921509
221392,0.435271888971329
277067,0.723245978355408
200065,0.301797211170197
135237,0.559030532836914
116511,0.0594497174024582
321082,0.153522297739983
197280,0.823444783687592
270993,0.422531366348267
332062,0.0788092315196991
48694,0.0317193195223808
210971,0.102529183030128
184802,0.416671454906464
78693,0.125235795974731
198430,0.81057220697403
369003,0.121009014546871
212263,0.667521595954895
81246,0.462467551231384
270473,0.433970004320145
270117,0.560465812683105
350633,0.97238701581955
144242,0.286722272634506
180403,0.829494893550873
206206,0.573943018913269
25999,0.016114542260766
51920,0.179387897253036
34381,0.171210929751396
79227,0.0856888443231583
90920,0.272801667451859
167413,0.576874971389771
347787,0.373854339122772
297826,0.576159954071045
173583,0.304045885801315
79843,0.0716107413172722
261052,0.1812804043293
266824,0.0767984688282013
144252,0.216117486357689
335493,0.749160170555115
365451,0.046526838093996
204785,0.00434104027226567
314224,0.769757449626923
357498,0.307559847831726
87067,0.254331886768341
162044,0.445218533277512
10936,0.930949807167053
199313,0.582916438579559
112839,0.289309024810791
295888,0.229701325297356
87438,0.586063146591187
225261,0.549290657043457
204490,0.597308695316315
78924,0.067835733294487
395831,0.433292597532272
80426,0.620070338249207
291171,0.0720112696290016
258444,0.21976175904274
140876,0.621440052986145
222571,0.285777717828751
5820,0.0489756315946579
251139,0.573282122612
49616,0.451443582773209
273404,0.60224586725235
275213,0.269900470972061
13908,0.437687337398529
323460,0.588191330432892
272962,0.132604107260704
244342,0.862915337085724
199027,0.000980113865807652
295317,0.0630541145801544
241178,0.204160913825035
192906,0.78333568572998
4786,0.0207709930837154
107339,0.946565389633179
24854,0.21400174498558
271877,0.110529460012913
101427,0.0317646190524101
389275,0.406783252954483
11580,0.326477319002151
176359,0.726528167724609
131994,0.503183305263519
333532,0.345159441232681
301757,0.0452812351286411
348196,0.785613119602203
60797,0.0511246472597122
308127,0.269273698329926
219757,0.514260828495026
166724,0.136767685413361
332661,0.0681411176919937
310805,0.342729866504669
160299,0.101532451808453
311805,0.104452520608902
346633,0.591898083686829
232215,0.568639278411865
100853,0.0777355656027794
376425,0.783237040042877
271891,0.230463713407516
338185,0.0771799460053444
58094,0.644152820110321
277657,0.0570900030434132
156049,0.908134579658508
268573,0.41979256272316
215614,0.505808055400848
318421,0.168844029307365
66268,0.0855960920453072
36058,0.90199077129364
204900,0.224704369902611
113195,0.078067384660244
100748,0.169953793287277
288958,0.32363960146904
65812,0.123339883983135
309391,0.27495464682579
258035,0.855463743209839
270255,0.308341711759567
43859,0.150189071893692
320899,0.053340595215559
34396,0.896638691425323
81120,0.595262050628662
109015,0.0997366979718208
243587,0.422452449798584
202384,0.661324501037598
134890,0.497520923614502
218773,0.00146947230678052
120539,0.114910647273064
336867,0.803864002227783
345279,0.107554242014885
