"id","default"
83086,0.269173831123298
322623,0.235673705382566
295605,0.197289919030082
368396,0.223402601589952
49445,0.207253975109249
23942,0.198388081227478
46241,0.209014591721512
360888,0.253606912652722
124782,0.248612119457257
155146,0.235736740691689
32233,0.259555030928302
11102,0.233048801421465
168924,0.258692327893461
233435,0.169763007835074
23158,0.260466465056437
184762,0.233489324504514
310462,0.325219824079833
187267,0.312608563254467
100000,0.130191466606031
221392,0.235785996358131
277067,0.256415443915717
200065,0.21119323682488
135237,0.282881212558706
116511,0.176988626494099
321082,0.24133722626635
197280,0.244248286794926
270993,0.273535415395477
332062,0.242770796146082
48694,0.242867154159779
210971,0.242514206263501
184802,0.24959672465733
78693,0.240001473601052
198430,0.355165313906924
369003,0.236037761925556
212263,0.257784464920069
81246,0.25885354406877
270473,0.242568904696195
270117,0.247377624271869
350633,0.241487348479753
144242,0.3261933768797
180403,0.514528427453032
206206,0.307449600458925
25999,0.236251002973278
51920,0.228543840363203
34381,0.229565785078607
79227,0.238685836760888
90920,0.209774248017689
167413,0.274995531936261
347787,0.201976351864368
297826,0.242614054353955
173583,0.156394130641688
79843,0.2425571195051
261052,0.229183405358466
266824,0.223026475091286
144252,0.248346720871053
335493,0.241491755302148
365451,0.258149362206999
204785,0.251731939763042
314224,0.375805660562236
357498,0.224876750720311
87067,0.223131820740567
162044,0.236634037956553
10936,0.259399835630263
199313,0.248779847730159
112839,0.242000384994222
295888,0.242281908532282
87438,0.294883011045557
225261,0.287617826498103
204490,0.281753926262668
78924,0.234623149216994
395831,0.243457533506584
80426,0.26419135090547
291171,0.138713280684431
258444,0.178182092249963
140876,0.215100168470413
222571,0.240582141317205
5820,0.223996979240376
251139,0.146606793475247
49616,0.256852189073667
273404,0.181435358071417
275213,0.293469906785049
13908,0.301006381979285
323460,0.227661579497631
272962,0.23831042739892
244342,0.237267102298033
199027,0.247042033136663
295317,0.240563333977113
241178,0.242127778287789
192906,0.259968023272493
4786,0.21642375397587
107339,0.241528483728123
24854,0.317363139194323
271877,0.24233220695737
101427,0.23591996766814
389275,0.210467432267246
11580,0.245304631480437
176359,0.228601583842269
131994,0.253884958945112
333532,0.215243065508843
301757,0.15595499424465
348196,0.305124076758656
60797,0.0769468718673905
308127,0.163878952545508
219757,0.347264567078693
166724,0.223917430110922
332661,0.244942100258339
310805,0.179764034895766
160299,0.242847781906008
311805,0.243553233515912
346633,0.251295417372616
232215,0.246878014783495
100853,0.196488524695232
376425,0.275390379641425
271891,0.276980707734547
338185,0.308041812409904
58094,0.241886578517855
277657,0.190569357018151
156049,0.243924720468614
268573,0.243929011855652
215614,0.236556914386138
318421,0.224239641281515
66268,0.203319335518119
36058,0.297983870291827
204900,0.234917860364696
113195,0.187058360237685
100748,0.230991051827417
288958,0.232190443021406
65812,0.230355351265651
309391,0.393857581601377
258035,0.258128825755907
270255,0.240696390649159
43859,0.242738546719295
320899,0.243137813566879
34396,0.236712136016271
81120,0.236779144012195
109015,0.241280078977512
243587,0.254509672152008
202384,0.31539781678705
134890,0.231821193562363
218773,0.24364006273603
120539,0.242495755408369
336867,0.28381146091322
345279,0.242359851470736
11770,0.23549133949803
315069,0.239843242567144
375162,0.242007112061282
296175,0.200454978792779
289847,0.245193137650448
257948,0.211164383561697
391212,0.236817274244729
184528,0.2414261612235
329048,0.162782691848125
191568,0.219684284083839
390144,0.234070079436295
118012,0.287341218977073
14925,0.242451445981689
7194,0.265128829956361
88350,0.238766233742542
361017,0.238807455658917
13736,0.243863590555004
338684,0.239958180890783
114321,0.231965746369173
9484,0.248703543075615
157232,0.21352691364432
64277,0.14055767996355
197879,0.238659275815776
269663,0.242139761874265
38800,0.242433904214276
298907,0.243527035109033
143207,0.240535941267134
305556,0.242070896457042
334978,0.241830262661304
115510,0.224615995088825
229743,0.251189531589551
179423,0.233165055403023
17328,0.260337970775122
260823,0.242743035316905
349155,0.250227832570316
139521,0.132324908303813
281916,0.369766858196406
25856,0.270446277441342
222236,0.244789979155036
373584,0.234024032633414
176645,0.239283787936363
275371,0.202058860457777
389004,0.134953149639908
287204,0.242047111138841
46392,0.250063660338877
377030,0.244085603998906
33566,0.24328727739865
83341,0.284058987258924
77131,0.225168818746651
322024,0.261998959212899
249767,0.245052944168256
227575,0.277275436757114
172022,0.242974932322665
380140,0.31018504569884
286273,0.208588894548261
185537,0.23775393624381
305700,0.263713824375961
367183,0.242099914439038
52735,0.244181481659563
98042,0.244950914711979
66450,0.196661014681009
92495,0.242603398316216
142117,0.241679265772471
316694,0.263911221016501
307691,0.236957805866356
300358,0.327038735509882
377122,0.287883451397031
314154,0.222859385906052
155625,0.257385443667887
232355,0.198853467163881
249820,0.252032567030501
76696,0.203617595905001
201988,0.282949509091047
26577,0.227704362178734
248223,0.261717578228133
94590,0.253314008023947
325159,0.237820703915707
307551,0.242093597498099
200946,0.24836713519221
194106,0.231244233125854
125612,0.242948932316952
195315,0.243365628727564
172365,0.208350742035269
367698,0.294839561570684
14912,0.281175482290887
197268,0.315176394634134
308845,0.229376179878911
360691,0.419301357739275
119357,0.18744740510097
33174,0.242488917818605
310425,0.220664282323627
178353,0.259306692891835
395386,0.296478153481399
336839,0.231105512972384
227965,0.242453938227746
170875,0.284894324938275
238481,0.23488371953678
118946,0.19932363523178
375524,0.342931048580794
56702,0.237839329770947
204337,0.236649322732749
238155,0.232265969342585
230294,0.296092875501504
156485,0.343689879650432
197557,0.325160548966065
146848,0.242961860808578
208542,0.227514087414977
156316,0.236927399334393
246029,0.227416854224692
179538,0.227981337423214
117335,0.243054123844372
76624,0.135938975642647
223961,0.276135196346661
72391,0.241898180176324
393918,0.293809514383425
36778,0.273795815255507
343689,0.241784060664441
233419,0.528006815186383
53171,0.252775448474399
311803,0.232945884433627
235922,0.231066889941935
51965,0.324356853247614
44553,0.291951965274968
362587,0.244522444057959
129128,0.242417122502307
364585,0.239094979596559
266582,0.265138523190732
246804,0.235683973211125
354075,0.243112071087339
81631,0.282853776272495
42496,0.269304930045428
5717,0.20083068650602
385286,0.242586598244744
111674,0.351223134096597
11274,0.237210706066811
378436,0.238989790082927
346182,0.24143008687514
162696,0.23635864831391
