"id","default"
21,0.278087389255924
53,0.329311971783005
63,0.913191233485046
75,0.284610434334873
111,0.880535192513608
117,0.271087453705971
123,0.956616576519075
154,0.342231044199891
172,0.341870872058485
176,0.764689429283407
184,0.652520199614051
194,0.392447092219821
195,0.459575971011415
211,0.170094308698927
218,0.578063988597341
264,0.976397692140297
290,0.110368069382737
305,0.533559244813581
313,0.587942697424064
335,0.353823957258343
348,0.185104974445842
349,0.274294578496465
356,0.0320398358235408
360,0.847521847749888
404,-0.00159297820482411
422,0.0914521931046841
443,0.438115140175377
463,0.0374673937792545
473,0.318997116474159
478,0.361219626181021
480,0.120663109698757
493,0.11546653423771
495,1.01017903479471
514,0.482972137500172
531,0.632657738704754
538,0.2027026260982
547,0.723448985161552
552,0.592826431644051
593,0.122771818785876
595,0.0520099998136218
608,0.165347940063918
655,1.00020150979283
670,0.252722204661392
672,0.50503168672048
677,0.359927094532683
678,0.0851777410418173
691,0.964696539049386
705,0.0655722368430724
712,0.274492841554721
755,0.354358096593204
807,-0.042033806645972
814,0.367856097834722
831,0.942547849948673
851,0.772888213138911
898,0.544377309713473
919,0.10035105330948
926,0.217583815944751
933,0.22081702628334
934,0.504904384389165
937,0.565333166274188
939,0.0276117317355278
1002,0.849129809331639
1018,0.0967610954358567
1037,0.407778279813504
1040,0.408519955735681
1041,0.0311651365722193
1050,0.435214157446623
1070,0.263351873647851
1076,0.947943992277401
1082,0.312461051518564
1102,0.103617976007224
1123,0.273296211190324
1136,-0.0354271601896835
1159,0.26121522053403
1160,0.986570522683349
1164,0.338684215716622
1201,0.668505031738109
1216,0.438179922008565
1232,0.448624871335621
1254,0.322925063808504
1264,0.00442401324482511
1286,0.487948351462979
1287,0.494978981455996
1353,0.397448133112484
1359,0.451794586999588
1372,0.109428287153275
1373,-0.0346873206224754
1394,0.246035335491229
1403,0.24312185136697
1424,0.245335952032481
1437,0.265555292810649
1442,1.02697715012088
1453,0.471257247039453
1458,0.821277212336875
1460,0.270457526500323
1467,0.176671349191049
1507,0.130374950735348
1514,0.00833033006832176
1516,0.00899573155431738
1526,0.280325521887369
1541,0.776295737629943
1544,0.0354022885232282
1571,0.386087918279145
1586,0.052399329616225
1603,0.185987947306122
1613,0.283419136709853
1623,0.394004758612028
1626,1.03189473152514
1638,0.601258509589225
1653,0.120759947409097
1659,-0.0175066955944943
1661,0.675770419706445
1678,0.437927752515054
1683,-0.00335551261791424
1687,0.0729962044689026
1688,0.20589383667618
1696,0.201513971754583
1703,0.500032909912803
1708,0.158617957929862
1718,0.156281325227969
1737,0.345988700354158
1739,0.904944968436874
1759,0.775228014407442
1789,0.685327013251217
1790,0.94951925574571
1803,0.511478605131028
1804,0.0172219408910299
1810,0.00158063236222263
1838,0.521914042881452
1842,0.0506759433020875
1871,0.684040877738395
1881,0.361033443216162
1900,0.337259261790848
1901,0.194987097038641
1913,0.27010615502899
1938,0.0959494285189894
1958,0.326623828148512
1977,0.323994501275161
1996,0.372132169142187
2001,0.190856617797347
2028,0.399116480299855
2031,0.242589073581342
2053,0.369460606355102
2056,0.494939199502401
2062,0.390805633787661
2064,0.0354803310368988
2074,0.458791477404295
2076,0.494590274823596
2087,-0.0166782938646409
2096,0.500262733041333
2110,0.219756849842225
2130,0.0162516622818852
2147,0.63772391586635
2166,0.850675686452968
2167,0.0897512492127439
2170,0.354189425464
2220,0.537519545571301
2222,0.606228156543516
2223,0.243332214543485
2231,0.43203991213813
2251,0.741051792397565
2256,0.244178782038712
2295,0.654822021248824
2300,0.188385993902694
2332,0.277871393810951
2335,0.382610905752004
2343,0.940995751859253
2348,0.307917872256966
2361,0.0776984140304361
2395,0.555795446035426
2410,0.013146699147505
2417,0.184804388589466
2435,0.264821240974062
2452,0.522990591919239
2477,0.532584561230907
2506,0.665900508204765
2529,0.352357465825629
2533,0.272588575926492
2534,0.544996967869127
2538,0.111865968317429
